"boundary","parity","x","Q","method","scale","nu","theta_block","theta_bartlett","aG_over_N","bartlett_multiplier","rejection","coverage","mcse","q95","q95_over_chisq","hull_failure","in_4_6_band","reps","seed"
"positive","not_applicable",0.25,10,"Bartlett",0.78604051423002,0.182043209413248,0.778800783071405,0.849440333766539,0.21395948576998,0.78604051423002,0.57365,0.42635,0.0034969678115476,Inf,Inf,0.2264,FALSE,20000,2608164
"positive","not_applicable",0.25,10,"Combined",0.143093337939273,0.182043209413248,0.778800783071405,0.849440333766539,0.21395948576998,0.78604051423002,0.28935,0.71065,0.00320645113404212,Inf,Inf,0.2264,FALSE,20000,2608164
"positive","not_applicable",0.25,15,"Raw",1,0.155763108679061,0.778800783071405,0.849440333766539,0.111746187919679,0.888253812080321,0.58715,0.41285,0.00348141406256136,Inf,Inf,0.0996,FALSE,20000,2608165
"positive","not_applicable",0.25,15,"Variance",0.155763108679061,0.155763108679061,0.778800783071405,0.849440333766539,0.111746187919679,0.888253812080321,0.21595,0.78405,0.00290960132578331,Inf,Inf,0.0996,FALSE,20000,2608165
"positive","not_applicable",0.25,15,"Bartlett",0.888253812080321,0.155763108679061,0.778800783071405,0.849440333766539,0.111746187919679,0.888253812080321,0.5652,0.4348,0.00350534563203117,Inf,Inf,0.0996,FALSE,20000,2608165
"positive","not_applicable",0.25,15,"Combined",0.138357175065657,0.155763108679061,0.778800783071405,0.849440333766539,0.111746187919679,0.888253812080321,0.19885,0.80115,0.0028223100246075,Inf,Inf,0.0996,FALSE,20000,2608165
"positive","not_applicable",0.25,20,"Raw",1,0.143761750593027,0.778800783071405,0.849440333766539,0.0704109477040423,0.929589052295958,0.56775,0.43225,0.0035029269011785,118.844096440165,30.9372303563288,0.0454,FALSE,20000,2608166
"positive","not_applicable",0.25,20,"Variance",0.143761750593027,0.143761750593027,0.778800783071405,0.849440333766539,0.0704109477040423,0.929589052295958,0.16555,0.83445,0.00262814761286348,17.0852353518846,4.44759039452555,0.0454,FALSE,20000,2608166
"positive","not_applicable",0.25,20,"Bartlett",0.929589052295958,0.143761750593027,0.778800783071405,0.849440333766539,0.0704109477040423,0.929589052295958,0.55295,0.44705,0.00351565283766756,110.476170980783,28.7589106476014,0.0454,FALSE,20000,2608166
"positive","not_applicable",0.25,20,"Combined",0.133639349490179,0.143761750593027,0.778800783071405,0.849440333766539,0.0704109477040423,0.929589052295958,0.1538,0.8462,0.00255093669070794,15.8822477390118,4.13443133984761,0.0454,FALSE,20000,2608166
"positive","not_applicable",0.25,30,"Raw",1,0.132915381341873,0.778800783071405,0.849440333766539,0.0374801219837706,0.962519878016229,0.5467,0.4533,0.00352007890536562,49.8332056966391,12.9724690599793,0.0087,FALSE,20000,2608167
"positive","not_applicable",0.25,30,"Variance",0.132915381341873,0.132915381341873,0.778800783071405,0.849440333766539,0.0374801219837706,0.962519878016229,0.1135,0.8865,0.00224296399881942,6.62359953865677,1.7242406720528,0.0087,FALSE,20000,2608167
"positive","not_applicable",0.25,30,"Bartlett",0.962519878016229,0.132915381341873,0.778800783071405,0.849440333766539,0.0374801219837706,0.962519878016229,0.5389,0.4611,0.00352481765485819,47.9654510682867,12.4862593371806,0.0087,FALSE,20000,2608167
"positive","not_applicable",0.25,30,"Combined",0.12793369663566,0.132915381341873,0.778800783071405,0.849440333766539,0.0374801219837706,0.962519878016229,0.10765,0.89235,0.00219159163052791,6.37534621997627,1.65961592133488,0.0087,FALSE,20000,2608167
"positive","not_applicable",0.25,50,"Raw",1,0.125220755383993,0.778800783071405,0.849440333766539,0.0178649448233309,0.982135055176669,0.5294,0.4706,0.00352941666568287,38.539912322186,10.0326240944116,3e-04,FALSE,20000,2608168
"positive","not_applicable",0.25,50,"Variance",0.125220755383993,0.125220755383993,0.778800783071405,0.849440333766539,0.0178649448233309,0.982135055176669,0.07825,0.92175,0.00189903840798442,4.82599693341698,1.25629276758587,3e-04,FALSE,20000,2608168
"positive","not_applicable",0.25,50,"Bartlett",0.982135055176669,0.125220755383993,0.778800783071405,0.849440333766539,0.0178649448233309,0.982135055176669,0.5259,0.4741,0.00353078737677589,37.8513989150541,9.85339181853175,3e-04,FALSE,20000,2608168
"positive","not_applicable",0.25,50,"Combined",0.122983693498322,0.125220755383993,0.778800783071405,0.849440333766539,0.0178649448233309,0.982135055176669,0.0756,0.9244,0.00186928649489585,4.73978076448392,1.233849166611,3e-04,FALSE,20000,2608168
"positive","not_applicable",0.25,100,"Raw",1,0.120003262797451,0.778800783071405,0.849440333766539,0.00719642144348813,0.992803578556512,0.5173,0.4827,0.00353341697228051,35.3453673139955,9.20102725651731,0,FALSE,20000,2608169
"positive","not_applicable",0.25,100,"Variance",0.120003262797451,0.120003262797451,0.778800783071405,0.849440333766539,0.00719642144348813,0.992803578556512,0.0611,0.9389,0.0016936172826232,4.24155940245383,1.10415329187036,0,FALSE,20000,2608169
"positive","not_applicable",0.25,100,"Bartlett",0.992803578556512,0.120003262797451,0.778800783071405,0.849440333766539,0.00719642144348813,0.992803578556512,0.51585,0.48415,0.00353375704810051,35.0910071547291,9.13481278666639,0,FALSE,20000,2608169
"positive","not_applicable",0.25,100,"Combined",0.119139668743767,0.120003262797451,0.778800783071405,0.849440333766539,0.00719642144348813,0.992803578556512,0.06025,0.93975,0.0016825566483777,4.21103535341618,1.09620733944384,0,FALSE,20000,2608169
"positive","not_applicable",0.25,200,"Raw",1,0.117554216617979,0.778800783071405,0.849440333766539,0.00316419474486379,0.996835805255136,0.51255,0.48745,0.00353442001960718,33.2220161875581,8.64828122290143,0,FALSE,20000,2608170
"positive","not_applicable",0.25,200,"Variance",0.117554216617979,0.117554216617979,0.778800783071405,0.849440333766539,0.00316419474486379,0.996835805255136,0.0523,0.9477,0.00157424124580701,3.90538808739821,1.01664192425016,0,TRUE,20000,2608170
"positive","not_applicable",0.25,200,"Bartlett",0.996835805255136,0.117554216617979,0.778800783071405,0.849440333766539,0.00316419474486379,0.996835805255136,0.51205,0.48795,0.00353450702008074,33.1168952585236,8.62091637690382,0,FALSE,20000,2608170
"positive","not_applicable",0.25,200,"Combined",0.11718225218352,0.117554216617979,0.778800783071405,0.849440333766539,0.00316419474486379,0.996835805255136,0.05165,0.94835,0.00156496449640239,3.89303067893541,1.01342507121604,0,TRUE,20000,2608170
"positive","not_applicable",0.5,5,"Raw",1,0.336678053977169,0.606530659712633,0.726636454537114,0.525380772981663,0.474619227018337,0.5545,0.4455,0.00351446830971628,Inf,Inf,0.34515,FALSE,20000,2608171
"positive","not_applicable",0.5,5,"Variance",0.336678053977169,0.336678053977169,0.606530659712633,0.726636454537114,0.525380772981663,0.474619227018337,0.40725,0.59275,0.0034741721136121,Inf,Inf,0.34515,FALSE,20000,2608171
"positive","not_applicable",0.5,5,"Bartlett",0.474619227018337,0.336678053977169,0.606530659712633,0.726636454537114,0.525380772981663,0.474619227018337,0.4476,0.5524,0.0035160648458184,Inf,Inf,0.34515,FALSE,20000,2608171
"positive","not_applicable",0.5,5,"Combined",0.159793877732682,0.336678053977169,0.606530659712633,0.726636454537114,0.525380772981663,0.474619227018337,0.3571,0.6429,0.00338806427034671,Inf,Inf,0.34515,FALSE,20000,2608171
"positive","not_applicable",0.5,6,"Raw",1,0.311829442257507,0.606530659712633,0.726636454537114,0.418093584956295,0.581906415043705,0.52665,0.47335,0.00353050830263859,Inf,Inf,0.26645,FALSE,20000,2608172
"positive","not_applicable",0.5,6,"Variance",0.311829442257507,0.311829442257507,0.606530659712633,0.726636454537114,0.418093584956295,0.581906415043705,0.3476,0.6524,0.00336730040239952,Inf,Inf,0.26645,FALSE,20000,2608172
"positive","not_applicable",0.5,6,"Bartlett",0.581906415043705,0.311829442257507,0.606530659712633,0.726636454537114,0.418093584956295,0.581906415043705,0.43575,0.56425,0.00350622259347578,Inf,Inf,0.26645,FALSE,20000,2608172
"positive","not_applicable",0.5,6,"Combined",0.181455552849144,0.311829442257507,0.606530659712633,0.726636454537114,0.418093584956295,0.581906415043705,0.2967,0.7033,0.00323008598956746,Inf,Inf,0.26645,FALSE,20000,2608172
"positive","not_applicable",0.5,8,"Raw",1,0.282357904097413,0.606530659712633,0.726636454537114,0.292649992540852,0.707350007459148,0.4901,0.5099,0.00353484080263878,Inf,Inf,0.15905,FALSE,20000,2608173
"positive","not_applicable",0.5,8,"Variance",0.282357904097413,0.282357904097413,0.606530659712633,0.726636454537114,0.292649992540852,0.707350007459148,0.26105,0.73895,0.00310566335506603,Inf,Inf,0.15905,FALSE,20000,2608173
"positive","not_applicable",0.5,8,"Bartlett",0.707350007459148,0.282357904097413,0.606530659712633,0.726636454537114,0.292649992540852,0.707350007459148,0.4218,0.5782,0.00349202491400047,Inf,Inf,0.15905,FALSE,20000,2608173
"positive","not_applicable",0.5,8,"Combined",0.199725865569455,0.282357904097413,0.606530659712633,0.726636454537114,0.292649992540852,0.707350007459148,0.21865,0.78135,0.0029226886380523,Inf,Inf,0.15905,FALSE,20000,2608173
"positive","not_applicable",0.5,10,"Raw",1,0.265878779999629,0.606530659712633,0.726636454537114,0.223144590378045,0.776855409621955,0.4635,0.5365,0.00352610089192014,Inf,Inf,0.0933,FALSE,20000,2608174
"positive","not_applicable",0.5,10,"Variance",0.265878779999629,0.265878779999629,0.606530659712633,0.726636454537114,0.223144590378045,0.776855409621955,0.20685,0.79315,0.00286411485017623,Inf,Inf,0.0933,FALSE,20000,2608174
"positive","not_applicable",0.5,10,"Bartlett",0.776855409621955,0.265878779999629,0.606530659712633,0.726636454537114,0.223144590378045,0.776855409621955,0.40935,0.59065,0.00347694246069733,Inf,Inf,0.0933,FALSE,20000,2608174
"positive","not_applicable",0.5,10,"Combined",0.206549368546397,0.265878779999629,0.606530659712633,0.726636454537114,0.223144590378045,0.776855409621955,0.17085,0.82915,0.0026613932206647,Inf,Inf,0.0933,FALSE,20000,2608174
"positive","not_applicable",0.5,15,"Raw",1,0.24581906723162,0.606530659712633,0.726636454537114,0.138532387062745,0.861467612937255,0.4321,0.5679,0.00350278168032208,40.7699342009541,10.613138420572,0.02675,FALSE,20000,2608175
"positive","not_applicable",0.5,15,"Variance",0.24581906723162,0.24581906723162,0.606530659712633,0.726636454537114,0.138532387062745,0.861467612937255,0.1439,0.8561,0.00248186210334096,10.0220271963731,2.60891178694508,0.02675,FALSE,20000,2608175
"positive","not_applicable",0.5,15,"Bartlett",0.861467612937255,0.24581906723162,0.606530659712633,0.726636454537114,0.138532387062745,0.861467612937255,0.3986,0.6014,0.00346206614610409,35.1219778957049,9.14287502094285,0.02675,FALSE,20000,2608175
"positive","not_applicable",0.5,15,"Combined",0.211765165062487,0.24581906723162,0.606530659712633,0.726636454537114,0.138532387062745,0.861467612937255,0.1201,0.8799,0.00229865167000135,8.63365184565176,2.24749300946345,0.02675,FALSE,20000,2608175
"positive","not_applicable",0.5,20,"Raw",1,0.236733605173736,0.606530659712633,0.726636454537114,0.0999961734815153,0.900003826518485,0.42215,0.57785,0.00349241590807853,28.5402150796499,7.42952519128994,0.0079,FALSE,20000,2608176
"positive","not_applicable",0.5,20,"Variance",0.236733605173736,0.236733605173736,0.606530659712633,0.726636454537114,0.0999961734815153,0.900003826518485,0.1122,0.8878,0.00223171637982966,6.75642800823934,1.75881828326315,0.0079,FALSE,20000,2608176
"positive","not_applicable",0.5,20,"Bartlett",0.900003826518485,0.236733605173736,0.606530659712633,0.726636454537114,0.0999961734815153,0.900003826518485,0.3972,0.6028,0.00346000115606917,25.6863027813455,6.68660110137642,0.0079,FALSE,20000,2608176
"positive","not_applicable",0.5,20,"Combined",0.213061150521878,0.236733605173736,0.606530659712633,0.726636454537114,0.0999961734815153,0.900003826518485,0.0959,0.9041,0.00208210458430887,6.08081106101207,1.58294318508751,0.0079,FALSE,20000,2608176
"positive","not_applicable",0.5,30,"Raw",1,0.228279980110545,0.606530659712633,0.726636454537114,0.0640569778106663,0.935943022189334,0.4005,0.5995,0.00346482142396978,23.0929703203442,6.01151057404058,9e-04,FALSE,20000,2608177
"positive","not_applicable",0.5,30,"Variance",0.228279980110545,0.228279980110545,0.606530659712633,0.726636454537114,0.0640569778106663,0.935943022189334,0.0854,0.9146,0.00197619381640567,5.27166280542157,1.37230751427631,9e-04,FALSE,20000,2608177
"positive","not_applicable",0.5,30,"Bartlett",0.935943022189334,0.228279980110545,0.606530659712633,0.726636454537114,0.0640569778106663,0.935943022189334,0.3854,0.6146,0.00344141569706422,21.6137044329515,5.62643137459067,9e-04,FALSE,20000,2608177
"positive","not_applicable",0.5,30,"Combined",0.213657054489984,0.228279980110545,0.606530659712633,0.726636454537114,0.0640569778106663,0.935943022189334,0.07675,0.92325,0.00188227837340814,4.93397601806936,1.2844016422849,9e-04,FALSE,20000,2608177
"positive","not_applicable",0.5,50,"Raw",1,0.221938874401191,0.606530659712633,0.726636454537114,0.0371825917772127,0.962817408222787,0.385,0.615,0.00344074846508721,19.4337701949731,5.05895575146671,0,FALSE,20000,2608178
"positive","not_applicable",0.5,50,"Variance",0.221938874401191,0.221938874401191,0.606530659712633,0.726636454537114,0.0371825917772127,0.962817408222787,0.0641,0.9359,0.00173192364150386,4.31310908244375,1.12277894512596,0,FALSE,20000,2608178
"positive","not_applicable",0.5,50,"Bartlett",0.962817408222787,0.221938874401191,0.606530659712633,0.726636454537114,0.0371825917772127,0.962817408222787,0.3762,0.6238,0.00342544566443551,18.7111722511212,4.87085066494094,0,FALSE,20000,2608178
"positive","not_applicable",0.5,50,"Combined",0.213686611834838,0.221938874401191,0.606530659712633,0.726636454537114,0.0371825917772127,0.962817408222787,0.05965,0.94035,0.00167469217320677,4.15273650814065,1.08103111395329,0,TRUE,20000,2608178
"positive","not_applicable",0.5,100,"Raw",1,0.217409509617619,0.606530659712633,0.726636454537114,0.0181219474387471,0.981878052561253,0.3732,0.6268,0.00341995438566072,18.6847274198982,4.86396660540592,0,FALSE,20000,2608179
"positive","not_applicable",0.5,100,"Variance",0.217409509617619,0.217409509617619,0.606530659712633,0.726636454537114,0.0181219474387471,0.981878052561253,0.0562,0.9438,0.00162852018716379,4.06223742569896,1.05747259447778,0,TRUE,20000,2608179
"positive","not_applicable",0.5,100,"Bartlett",0.981878052561253,0.217409509617619,0.606530659712633,0.726636454537114,0.0181219474387471,0.981878052561253,0.3684,0.6316,0.00341087554742181,18.3461237716875,4.77582205823893,0,FALSE,20000,2608179
"positive","not_applicable",0.5,100,"Combined",0.213469625911645,0.217409509617619,0.606530659712633,0.726636454537114,0.0181219474387471,0.981878052561253,0.05405,0.94595,0.00159888394669532,3.98862177258673,1.03830913170274,0,TRUE,20000,2608179
"positive","not_applicable",0.5,200,"Raw",1,0.215213453964916,0.606530659712633,0.726636454537114,0.00894363660690546,0.991056363393095,0.36805,0.63195,0.00341019938933195,18.2035078963686,4.73869661137727,0,FALSE,20000,2608180
"positive","not_applicable",0.5,200,"Variance",0.215213453964916,0.215213453964916,0.606530659712633,0.726636454537114,0.00894363660690546,0.991056363393095,0.0519,0.9481,0.00156854056370883,3.91763980865511,1.01983126502635,0,TRUE,20000,2608180
"positive","not_applicable",0.5,200,"Bartlett",0.991056363393095,0.215213453964916,0.606530659712633,0.726636454537114,0.00894363660690546,0.991056363393095,0.3658,0.6342,0.00340580651241376,18.0407023367725,4.69631543089474,0,FALSE,20000,2608180
"positive","not_applicable",0.5,200,"Combined",0.213288663039737,0.215213453964916,0.606530659712633,0.726636454537114,0.00894363660690546,0.991056363393095,0.051,0.949,0.00155561884791873,3.88260186184975,1.01071026479159,0,TRUE,20000,2608180
"positive","not_applicable",1,5,"Raw",1,0.459075994035212,0.367879441171442,0.543080634815244,0.418120401674564,0.581879598325436,0.41965,0.58035,0.00348958362487561,Inf,Inf,0.21685,FALSE,20000,2608181
"positive","not_applicable",1,5,"Variance",0.459075994035212,0.459075994035212,0.367879441171442,0.543080634815244,0.418120401674564,0.581879598325436,0.3029,0.6971,0.00324924291181807,Inf,Inf,0.21685,FALSE,20000,2608181
"positive","not_applicable",1,5,"Bartlett",0.581879598325436,0.459075994035212,0.367879441171442,0.543080634815244,0.418120401674564,0.581879598325436,0.33405,0.66595,0.00333512066873149,Inf,Inf,0.21685,FALSE,20000,2608181
"positive","not_applicable",1,5,"Combined",0.26712695501006,0.459075994035212,0.367879441171442,0.543080634815244,0.418120401674564,0.581879598325436,0.2538,0.7462,0.00307721919921217,Inf,Inf,0.21685,FALSE,20000,2608181
"positive","not_applicable",1,6,"Raw",1,0.441236586176049,0.367879441171442,0.543080634815244,0.341094563256242,0.658905436743758,0.3833,0.6167,0.00343788532385826,Inf,Inf,0.14625,FALSE,20000,2608182
"positive","not_applicable",1,6,"Variance",0.441236586176049,0.441236586176049,0.367879441171442,0.543080634815244,0.341094563256242,0.658905436743758,0.24945,0.75055,0.00305961351725998,Inf,Inf,0.14625,FALSE,20000,2608182
"positive","not_applicable",1,6,"Bartlett",0.658905436743758,0.441236586176049,0.367879441171442,0.543080634815244,0.341094563256242,0.658905436743758,0.3092,0.6908,0.00326799143205731,Inf,Inf,0.14625,FALSE,20000,2608182
"positive","not_applicable",1,6,"Combined",0.290733185521654,0.441236586176049,0.367879441171442,0.543080634815244,0.341094563256242,0.658905436743758,0.2005,0.7995,0.00283107532573755,Inf,Inf,0.14625,FALSE,20000,2608182
"positive","not_applicable",1,8,"Raw",1,0.420413499479171,0.367879441171442,0.543080634815244,0.248805126383954,0.751194873616046,0.3426,0.6574,0.00335578038613971,Inf,Inf,0.069,FALSE,20000,2608183
"positive","not_applicable",1,8,"Variance",0.420413499479171,0.420413499479171,0.367879441171442,0.543080634815244,0.248805126383954,0.751194873616046,0.18585,0.81415,0.00275054337813458,Inf,Inf,0.069,FALSE,20000,2608183
"positive","not_applicable",1,8,"Bartlett",0.751194873616046,0.420413499479171,0.367879441171442,0.543080634815244,0.248805126383954,0.751194873616046,0.2842,0.7158,0.00318928173731955,Inf,Inf,0.069,FALSE,20000,2608183
"positive","not_applicable",1,8,"Combined",0.315812465607735,0.420413499479171,0.367879441171442,0.543080634815244,0.248805126383954,0.751194873616046,0.1503,0.8497,0.00252695379854876,Inf,Inf,0.069,FALSE,20000,2608183
"positive","not_applicable",1,10,"Raw",1,0.408752872706968,0.367879441171442,0.543080634815244,0.195651331034854,0.804348668965146,0.3226,0.6774,0.00330551992884629,28.6762240149417,7.46493073424644,0.03285,FALSE,20000,2608184
"positive","not_applicable",1,10,"Variance",0.408752872706968,0.408752872706968,0.367879441171442,0.543080634815244,0.195651331034854,0.804348668965146,0.1514,0.8486,0.0025345417731811,11.721488944496,3.05131188218177,0.03285,FALSE,20000,2608184
"positive","not_applicable",1,10,"Bartlett",0.804348668965146,0.408752872706968,0.367879441171442,0.543080634815244,0.195651331034854,0.804348668965146,0.2765,0.7235,0.00316265513453491,23.0656826173647,6.00440710000814,0.03285,FALSE,20000,2608184
"positive","not_applicable",1,10,"Combined",0.32877982909753,0.408752872706968,0.367879441171442,0.543080634815244,0.195651331034854,0.804348668965146,0.1208,0.8792,0.00230442357217591,9.42816403079499,2.45431865103044,0.03285,FALSE,20000,2608184
"positive","not_applicable",1,15,"Raw",1,0.394156535499874,0.367879441171442,0.543080634815244,0.127414317065342,0.872585682934658,0.2862,0.7138,0.00319600969960981,16.0762447129706,4.18493219981094,0.0044,FALSE,20000,2608185
"positive","not_applicable",1,15,"Variance",0.394156535499874,0.394156535499874,0.367879441171442,0.543080634815244,0.127414317065342,0.872585682934658,0.105,0.895,0.00216766002869454,6.33655691991266,1.64951837717935,0.0044,FALSE,20000,2608185
"positive","not_applicable",1,15,"Bartlett",0.872585682934658,0.394156535499874,0.367879441171442,0.543080634815244,0.127414317065342,0.872585682934658,0.25555,0.74445,0.00308418706874275,14.0279009718921,3.65171192160727,0.0044,FALSE,20000,2608185
"positive","not_applicable",1,15,"Combined",0.343935349712316,0.394156535499874,0.367879441171442,0.543080634815244,0.127414317065342,0.872585682934658,0.08715,0.91285,0.00199442820753217,5.52918884741632,1.43934611966431,0.0044,FALSE,20000,2608185
"positive","not_applicable",1,20,"Raw",1,0.387241516980562,0.367879441171442,0.543080634815244,0.0944281217493598,0.90557187825064,0.2706,0.7294,0.00314146176166446,13.3992564905857,3.48806459108796,0.00065,FALSE,20000,2608186
"positive","not_applicable",1,20,"Variance",0.387241516980562,0.387241516980562,0.367879441171442,0.543080634815244,0.0944281217493598,0.90557187825064,0.0837,0.9163,0.00195824296245384,5.18874840982604,1.35072342357909,0.00065,FALSE,20000,2608186
"positive","not_applicable",1,20,"Bartlett",0.90557187825064,0.387241516980562,0.367879441171442,0.543080634815244,0.0944281217493598,0.90557187825064,0.24645,0.75355,0.00304723150991191,12.1339898673418,3.15869320321107,0.00065,FALSE,20000,2608186
"positive","not_applicable",1,20,"Combined",0.350675027868715,0.387241516980562,0.367879441171442,0.543080634815244,0.0944281217493598,0.90557187825064,0.0707,0.9293,0.00181247772400104,4.69878464325619,1.22317714768765,0.00065,FALSE,20000,2608186
"positive","not_applicable",1,30,"Raw",1,0.38056493914287,0.367879441171442,0.543080634815244,0.0621970028852257,0.937802997114774,0.2568,0.7432,0.00308912414771566,12.1175270365036,3.15440763577262,5e-05,FALSE,20000,2608187
"positive","not_applicable",1,30,"Variance",0.38056493914287,0.38056493914287,0.367879441171442,0.543080634815244,0.0621970028852257,0.937802997114774,0.0718,0.9282,0.00182544186431669,4.61150593920908,1.20045694993961,5e-05,FALSE,20000,2608187
"positive","not_applicable",1,30,"Bartlett",0.937802997114774,0.38056493914287,0.367879441171442,0.543080634815244,0.0621970028852257,0.937802997114774,0.2427,0.7573,0.0030314741463519,11.3638531724524,2.95821293494929,5e-05,FALSE,20000,2608187
"positive","not_applicable",1,30,"Combined",0.356894940524985,0.38056493914287,0.367879441171442,0.543080634815244,0.0621970028852257,0.937802997114774,0.0636,0.9364,0.00172561641160485,4.32468409100286,1.12579212556063,5e-05,FALSE,20000,2608187
"positive","not_applicable",1,50,"Raw",1,0.375387184868819,0.367879441171442,0.543080634815244,0.0369557641540076,0.963044235845992,0.2464,0.7536,0.00304702346561361,10.9956826845471,2.86237161395896,0,FALSE,20000,2608188
"positive","not_applicable",1,50,"Variance",0.375387184868819,0.375387184868819,0.367879441171442,0.543080634815244,0.0369557641540076,0.963044235845992,0.059,0.941,0.00166611824310281,4.12763836866296,1.07449762221247,0,TRUE,20000,2608188
"positive","not_applicable",1,50,"Bartlett",0.963044235845992,0.375387184868819,0.367879441171442,0.543080634815244,0.0369557641540076,0.963044235845992,0.2376,0.7624,0.00300953684144255,10.5893288285447,2.75659048367237,0,FALSE,20000,2608188
"positive","not_applicable",1,50,"Combined",0.36151446459837,0.375387184868819,0.367879441171442,0.543080634815244,0.0369557641540076,0.963044235845992,0.05345,0.94655,0.00159048887924437,3.97509833859762,1.03478874150195,0,TRUE,20000,2608188
"positive","not_applicable",1,100,"Raw",1,0.371595395122669,0.367879441171442,0.543080634815244,0.0183419679855809,0.981658032014419,0.2454,0.7546,0.0030428509657885,10.6402349916272,2.76984226260808,0,FALSE,20000,2608189
"positive","not_applicable",1,100,"Variance",0.371595395122669,0.371595395122669,0.367879441171442,0.543080634815244,0.0183419679855809,0.981658032014419,0.0535,0.9465,0.00159119059197822,3.95386232591175,1.02926063000132,0,TRUE,20000,2608189
"positive","not_applicable",1,100,"Bartlett",0.981658032014419,0.371595395122669,0.367879441171442,0.543080634815244,0.0183419679855809,0.981658032014419,0.2411,0.7589,0.00302465526961338,10.4450721420517,2.71903790450221,0,FALSE,20000,2608189
"positive","not_applicable",1,100,"Combined",0.36477960428174,0.371595395122669,0.367879441171442,0.543080634815244,0.0183419679855809,0.981658032014419,0.0509,0.9491,0.00155417486146186,3.88134070971048,1.01038196447701,0,TRUE,20000,2608189
"positive","not_applicable",1,200,"Raw",1,0.369728081579339,0.367879441171442,0.543080634815244,0.00913700546993469,0.990862994530065,0.23505,0.76495,0.00299834535619231,10.237550160289,2.66501624464613,0,FALSE,20000,2608190
"positive","not_applicable",1,200,"Variance",0.369728081579339,0.369728081579339,0.367879441171442,0.543080634815244,0.00913700546993469,0.990862994530065,0.0481,0.9519,0.00151304973480715,3.78510978083591,0.985331343510789,0,TRUE,20000,2608190
"positive","not_applicable",1,200,"Bartlett",0.990862994530065,0.369728081579339,0.367879441171442,0.543080634815244,0.00913700546993469,0.990862994530065,0.2337,0.7663,0.0029923595205122,10.1440096084757,2.64066597664134,0,FALSE,20000,2608190
"positive","not_applicable",1,200,"Combined",0.36634987407556,0.369728081579339,0.367879441171442,0.543080634815244,0.00913700546993469,0.990862994530065,0.047,0.953,0.00149651261270996,3.75052521206411,0.976328365635433,0,TRUE,20000,2608190
"positive","not_applicable",2,5,"Raw",1,0.630738642299223,0.135335283236613,0.329261797574071,0.328186391274839,0.671813608725161,0.31335,0.68665,0.00327995257206564,Inf,Inf,0.1317,FALSE,20000,2608191
"positive","not_applicable",2,5,"Variance",0.630738642299223,0.630738642299223,0.135335283236613,0.329261797574071,0.328186391274839,0.671813608725161,0.2434,0.7566,0.00303443932218128,Inf,Inf,0.1317,FALSE,20000,2608191
"positive","not_applicable",2,5,"Bartlett",0.671813608725161,0.630738642299223,0.135335283236613,0.329261797574071,0.328186391274839,0.671813608725161,0.25305,0.74695,0.00307421288706557,Inf,Inf,0.1317,FALSE,20000,2608191
"positive","not_applicable",2,5,"Combined",0.42373880344545,0.630738642299223,0.135335283236613,0.329261797574071,0.328186391274839,0.671813608725161,0.19615,0.80385,0.00280780321158731,Inf,Inf,0.1317,FALSE,20000,2608191
"positive","not_applicable",2,6,"Raw",1,0.619273444952012,0.135335283236613,0.329261797574071,0.27104259215057,0.72895740784943,0.27605,0.72395,0.00316106309253707,Inf,Inf,0.0788,FALSE,20000,2608192
"positive","not_applicable",2,6,"Variance",0.619273444952012,0.619273444952012,0.135335283236613,0.329261797574071,0.27104259215057,0.72895740784943,0.19805,0.80195,0.00281803297975733,Inf,Inf,0.0788,FALSE,20000,2608192
"positive","not_applicable",2,6,"Bartlett",0.72895740784943,0.619273444952012,0.135335283236613,0.329261797574071,0.27104259215057,0.72895740784943,0.22225,0.77775,0.00293985490713402,Inf,Inf,0.0788,FALSE,20000,2608192
"positive","not_applicable",2,6,"Combined",0.451423965182205,0.619273444952012,0.135335283236613,0.329261797574071,0.27104259215057,0.72895740784943,0.15925,0.84075,0.00258736775024348,Inf,Inf,0.0788,FALSE,20000,2608192
"positive","not_applicable",2,8,"Raw",1,0.605512146516766,0.135335283236613,0.329261797574071,0.200988257320941,0.799011742679059,0.23735,0.76265,0.00300844625596004,18.9693010836916,4.93804618742833,0.02845,FALSE,20000,2608193
"positive","not_applicable",2,8,"Variance",0.605512146516766,0.605512146516766,0.135335283236613,0.329261797574071,0.200988257320941,0.799011742679059,0.14985,0.85015,0.00252383614266061,11.4861422171089,2.99004694654866,0.02845,FALSE,20000,2608193
"positive","not_applicable",2,8,"Bartlett",0.799011742679059,0.605512146516766,0.135335283236613,0.329261797574071,0.200988257320941,0.799011742679059,0.19425,0.80575,0.00279747151460028,15.1566943162841,3.94555688964679,0.02845,FALSE,20000,2608193
"positive","not_applicable",2,8,"Combined",0.483811315401699,0.605512146516766,0.135335283236613,0.329261797574071,0.200988257320941,0.799011742679059,0.11965,0.88035,0.00229492785834326,9.17756250955168,2.38908262145404,0.02845,FALSE,20000,2608193
"positive","not_applicable",2,10,"Raw",1,0.597544885849184,0.135335283236613,0.329261797574071,0.159689610119707,0.840310389880293,0.21105,0.78895,0.0028853760370184,12.8113135069113,3.3350125837341,0.01075,FALSE,20000,2608194
"positive","not_applicable",2,10,"Variance",0.597544885849184,0.597544885849184,0.135335283236613,0.329261797574071,0.159689610119707,0.840310389880293,0.1211,0.8789,0.00230688957256302,7.65533486706541,1.99281971365299,0.01075,FALSE,20000,2608194
