"design_id","scenario_id","innovation","innovation_label","assumption_status","severity_group","phi","phi_label","N","M","Q","L","B_point","B_CI","statistic","coverage","coverage_error","coverage_mcse","gaussian_paired_coverage_error","gaussian_paired_error_mcse","rejection","mean_statistic_finite","ci_subset_coverage","ci_subset_coverage_mcse","n_finite_lengths","mean_length","mean_length_mcse","sd_length","median_length","q25_length","q75_length","q90_length","q95_length","mean_component_length","normalized_mean_length","relative_mean_length_to_raw","disconnected_rate","nonregular_rate","interval_failure_rate","convex_failure_rate"
"gaussian_phi085_N4096_M256_Q16","gaussian_phi085_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.85,"phi = 0.85",4096,256,16,17,100000,20000,"K_leading",0.93571,-0.0142899999999999,0.000775608122056493,-0.01589,0.000622397744846114,0.06429,1.13802882331716,0.9369,0.00171927877320695,20000,0.21745336923364,0.00028792923495009,0.0407193429070126,0.215979370681478,0.189292961398203,0.243936751145781,0.270191152295085,0.286838795231187,0.21745336923364,1.01170246945811,1.05188716111925,0,0,0,8e-05
"gaussian_phi085_N4096_M256_Q16","gaussian_phi085_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.85,"phi = 0.85",4096,256,16,17,100000,20000,"V_oracle",0.92672,-0.02328,0.000824075491687503,-0.02488,0.000653310128607571,0.07328,1.22754143247165,0.92785,0.00182954061857068,20000,0.209154493529336,0.000276561553692375,0.0391117100062732,0.207701616357601,0.182048846530208,0.234652370691884,0.259988261799502,0.275690507886329,0.209154493529336,0.973091924708405,1.01174301050965,0,0,0,8e-05
"gaussian_phi085_N4096_M256_Q16","gaussian_phi085_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.85,"phi = 0.85",4096,256,16,17,100000,20000,"V_feasible",0.92611,-0.02389,0.000827225893574421,-0.02549,0.000656054039747513,0.07389,1.23270933179261,0.92725,0.00183653801349169,20000,0.208756087651582,0.000276624874123025,0.0391206648674532,0.207291019310744,0.181642638457899,0.234280775442127,0.259647285998257,0.275287482440602,0.208756087651582,0.971238340136269,1.00981580179726,0,0,0,8e-05
"gaussian_phi085_N4096_M256_Q16","gaussian_phi085_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.85,"phi = 0.85",4096,256,16,17,100000,20000,"VK_leading_oracle",0.93828,-0.01172,0.000760990417810895,-0.01332,0.000615166286702712,0.06172,1.11245942317743,0.9394,0.00168712240219849,20000,0.220008434873222,0.000291439810222988,0.0412158132232791,0.218525511673006,0.19149254819569,0.246788942184847,0.27335600957046,0.290292821518459,0.220008434873222,1.02358992020814,1.06424677988058,0,0,0,8e-05
"gaussian_phi085_N4096_M256_Q16","gaussian_phi085_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.85,"phi = 0.85",4096,256,16,17,100000,20000,"F_feasible_leading",0.93777,-0.01223,0.000763920330270114,-0.01383,0.000616758554793648,0.06223,1.11714283193705,0.93885,0.0016942649955069,20000,0.219594986208316,0.000291520765469288,0.0412272620240053,0.218110900256253,0.191018023058981,0.246368843840164,0.273034854539741,0.289916950404489,0.219594986208316,1.02166634902249,1.06224680469542,0,0,0,8e-05
"gaussian_phi090_N4096_M16_Q256","gaussian_phi090_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.9,"phi = 0.90",4096,16,256,8,100000,20000,"raw",0.83903,-0.11097,0.00116214740502227,-0.11003,0.000989567472908156,0.16097,1.95844565131795,0.84125,0.00258407079527632,20000,0.191843342001683,6.85559204725475e-05,0.0096952712513248,0.191745401959708,0.185253437821951,0.198365497876106,0.204318785559275,0.20788633142209,0.191843342001683,0.719406971787376,1,0,0,0,0
"gaussian_phi090_N4096_M16_Q256","gaussian_phi090_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.9,"phi = 0.90",4096,16,256,8,100000,20000,"K_leading",0.84016,-0.10984,0.00115884068965497,-0.1089,0.000985097763765628,0.15984,1.94697038382976,0.8424,0.00257645337625194,20000,0.192412024193949,6.87593975931909e-05,0.00972404726168946,0.192314046453048,0.185803038925367,0.198952916280002,0.204924790253979,0.208503521018372,0.192412024193949,0.721539513524706,1.00296430507482,0,0,0,0
"gaussian_phi090_N4096_M16_Q256","gaussian_phi090_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.9,"phi = 0.90",4096,16,256,8,100000,20000,"V_oracle",0.94823,-0.00176999999999994,0.000700641613808372,-0.00083,0.000305440737198625,0.05177,1.01606707525532,0.94885,0.00155778171609504,20000,0.267265541177287,9.55898138585696e-05,0.0135184411183509,0.267132442455722,0.258096553996216,0.276326989192594,0.284651173733159,0.289633531989683,0.267265541177287,1.00223803252854,1.39314473147024,0,0,0,0
"gaussian_phi090_N4096_M16_Q256","gaussian_phi090_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.9,"phi = 0.90",4096,16,256,8,100000,20000,"V_feasible",0.88872,-0.06128,0.000994468509305348,-0.06034,0.000752991709094555,0.11128,1.51914645399651,0.8907,0.00220628092046321,20000,0.218103541534669,8.10456847499567e-05,0.0114615906545203,0.217988446671668,0.210322163561148,0.225782156821544,0.232816192204956,0.237108407641627,0.218103541534669,0.817881958865073,1.13688355956995,0,0,0,0
"gaussian_phi090_N4096_M16_Q256","gaussian_phi090_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.9,"phi = 0.90",4096,16,256,8,100000,20000,"VK_leading_oracle",0.94895,-0.00105,0.000696016504833039,-0.00011,0.000305779028071155,0.05105,1.01011355723625,0.9495,0.00154838222025442,20000,0.268063548921224,9.58765707205487e-05,0.0135589946626823,0.267927584583902,0.258866777030992,0.277151391931019,0.285499456222981,0.29049857065901,0.268063548921224,1.00523053843747,1.39730441580231,0,0,0,0
"gaussian_phi090_N4096_M16_Q256","gaussian_phi090_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.9,"phi = 0.90",4096,16,256,8,100000,20000,"F_feasible_leading",0.88977,-0.06023,0.000990350175947882,-0.05929,0.00074682831797232,0.11023,1.51024520524262,0.8919,0.00219561369553025,20000,0.218752091557645,8.12870589210553e-05,0.0114957261171577,0.218636622779656,0.210945784621705,0.226453723323162,0.23350676020613,0.237814210950343,0.218752091557645,0.820314002652538,1.14026418261482,0,0,0,0
"gaussian_phi090_N4096_M64_Q64","gaussian_phi090_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.9,"phi = 0.90",4096,64,64,17,100000,20000,"raw",0.92506,-0.02494,0.000832610331427613,-0.024,0.000523108723333271,0.07494,1.21682861804514,0.9258,0.00185329922030955,20000,0.246270797148636,0.000157903577935421,0.0223309381463509,0.245996107279778,0.23116582331809,0.26094924966411,0.274918520398851,0.283928323210942,0.246270797148636,0.92350835096904,1,0,0,0,0
"gaussian_phi090_N4096_M64_Q64","gaussian_phi090_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.9,"phi = 0.90",4096,64,64,17,100000,20000,"K_leading",0.92852,-0.0214799999999999,0.000814681591789087,-0.02054,0.000498581557857587,0.07148,1.18830919730971,0.92875,0.00181897550148428,20000,0.249286099759533,0.000159866008486307,0.0226084677363788,0.249019016944154,0.233992116169974,0.264136036079745,0.278274602568707,0.287411712548943,0.249286099759533,0.934815648359162,1.01224384963954,0,0,0,0
"gaussian_phi090_N4096_M64_Q64","gaussian_phi090_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.9,"phi = 0.90",4096,64,64,17,100000,20000,"V_oracle",0.94563,-0.00436999999999999,0.00071703488827253,-0.00343,0.000416394146021349,0.05437,1.03932218862037,0.94615,0.0015960917501823,20000,0.267064033971282,0.000171472248290552,0.0242498379103105,0.266770277312631,0.250651292521187,0.282950036202392,0.298166171622593,0.307907755240846,0.267064033971282,1.00148238634685,1.08443240962141,0,0,0,0
"gaussian_phi090_N4096_M64_Q64","gaussian_phi090_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.9,"phi = 0.90",4096,64,64,17,100000,20000,"V_feasible",0.93877,-0.01123,0.000758161507200148,-0.01029,0.000445020380916868,0.06123,1.10132300829887,0.93975,0.0016825566483777,20000,0.259390155138866,0.000170241881253904,0.0240758377353181,0.259040881333175,0.243046537941239,0.275133474048593,0.29026082465349,0.300020994987427,0.259390155138866,0.972705563158259,1.05327208155465,0,0,0,0
"gaussian_phi090_N4096_M64_Q64","gaussian_phi090_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.9,"phi = 0.90",4096,64,64,17,100000,20000,"VK_leading_oracle",0.94831,-0.00168999999999997,0.00070012958729081,-0.00075,0.00041242705532101,0.05169,1.01496307482458,0.9488,0.0015585018447214,20000,0.270348513501007,0.000173623781877982,0.0245541107082351,0.270035155399904,0.253718346420265,0.286435279831439,0.301869767887616,0.311698758746186,0.270348513501007,1.01379908938029,1.09776927118906,0,0,0,0
"gaussian_phi090_N4096_M64_Q64","gaussian_phi090_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.9,"phi = 0.90",4096,64,64,17,100000,20000,"F_feasible_leading",0.94161,-0.00839000000000001,0.000741489095671676,-0.00745,0.000433297648814905,0.0583900000000001,1.07551075029187,0.9427,0.00164342188740445,20000,0.262580088173018,0.000172374332589779,0.0243774118953475,0.262226627018889,0.246030544159162,0.278515784130467,0.293849880423849,0.303725099516044,0.262580088173018,0.9846677195738,1.06622503038612,0,0,0,0
"gaussian_phi090_N4096_M256_Q16","gaussian_phi090_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.9,"phi = 0.90",4096,256,16,17,100000,20000,"raw",0.91977,-0.03023,0.000859029377262501,-0.02929,0.000675666725727442,0.08023,1.28668475924392,0.9211,0.00190623699995567,20000,0.25428677196779,0.000333849252292885,0.0472134140380715,0.252384665854869,0.221116050439041,0.285490468127859,0.316747323325228,0.33519569159951,0.25428677196779,0.953568024192003,1,0,0,0,4e-05
"gaussian_phi090_N4096_M256_Q16","gaussian_phi090_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.9,"phi = 0.90",4096,256,16,17,100000,20000,"K_leading",0.93259,-0.0174099999999999,0.000792880141635544,-0.01647,0.00063418562969696,0.06741,1.1660580630648,0.93325,0.00176485746591616,20000,0.26747784167723,0.000351770697268354,0.0497478890922346,0.265386610590136,0.232507761974396,0.300309699348374,0.333207217563704,0.352684870045079,0.26747784167723,1.00303415324964,1.05187477747018,0,0,0,4e-05
"gaussian_phi090_N4096_M256_Q16","gaussian_phi090_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.9,"phi = 0.90",4096,256,16,17,100000,20000,"V_oracle",0.92474,-0.0252599999999999,0.000834241765916811,-0.02432,0.000659310035489548,0.07526,1.24194145840997,0.92575,0.00185387347869265,20000,0.258951928280875,0.000340175250439481,0.0481080452755179,0.256960650277192,0.225169274535124,0.290713729304258,0.322616102635948,0.341387109577019,0.258951928280875,0.971062225143118,1.01834604402338,0,0,0,4e-05
"gaussian_phi090_N4096_M256_Q16","gaussian_phi090_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.9,"phi = 0.90",4096,256,16,17,100000,20000,"V_feasible",0.9229,-0.0270999999999999,0.000843537728853902,-0.02616,0.000667503557750815,0.0770999999999999,1.2576392183879,0.92405,0.00187325382022832,20000,0.257333268707784,0.000338553961941156,0.0478787604572328,0.255393741339991,0.22369394909764,0.288950046876399,0.32065423084278,0.339399231372038,0.257333268707784,0.964992298662052,1.01198055532507,0,0,0,4e-05
"gaussian_phi090_N4096_M256_Q16","gaussian_phi090_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.9,"phi = 0.90",4096,256,16,17,100000,20000,"VK_leading_oracle",0.93671,-0.0132899999999999,0.000769963479004037,-0.01235,0.000622879326022744,0.06329,1.12550944668403,0.9377,0.00170907445712584,20000,0.272387742000546,0.000358468814151111,0.0506951458660302,0.270218034504668,0.236741100266389,0.305791420784653,0.339399372945003,0.359341799884202,0.272387742000546,1.02144613714504,1.07118329393496,0,0,0,4e-05
"gaussian_phi090_N4096_M256_Q16","gaussian_phi090_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.9,"phi = 0.90",4096,256,16,17,100000,20000,"F_feasible_leading",0.93539,-0.0146099999999999,0.000777403035111132,-0.01367,0.000626286861871087,0.0646099999999999,1.13973554166403,0.93625,0.00172751175828126,20000,0.270689702530746,0.00035676393907208,0.0504540401201384,0.268525686491844,0.235218887325726,0.303934040288988,0.337459959447406,0.357206368988243,0.270689702530746,1.0150785383522,1.06450563840196,0,0,0,4e-05
"gaussian_phi095_N4096_M16_Q256","gaussian_phi095_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.95,"phi = 0.95",4096,16,256,8,100000,20000,"raw",0.73038,-0.21962,0.00140329988099479,-0.22012,0.00131022479860909,0.26962,3.14102593256987,0.72935,0.00314164429479214,20000,0.214720116010981,9.2143277109749e-05,0.0130310272170109,0.21439928435168,0.2058604241844,0.22333005466275,0.231421610426993,0.236720483961573,0.214720116010981,0.562701256144709,1,0,0,0,0
"gaussian_phi095_N4096_M16_Q256","gaussian_phi095_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.95,"phi = 0.95",4096,16,256,8,100000,20000,"K_leading",0.73185,-0.21815,0.00140087678794389,-0.21865,0.00130707262972973,0.26815,3.12262148374622,0.7308,0.0031363303397442,20000,0.215356512485027,9.24163640334869e-05,0.0130696475401366,0.215034128625334,0.206470407991645,0.223992630626463,0.232109311059407,0.237424471916157,0.215356512485027,0.564369013698147,1.00296384188808,0,0,0,0
"gaussian_phi095_N4096_M16_Q256","gaussian_phi095_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.95,"phi = 0.95",4096,16,256,8,100000,20000,"V_oracle",0.9499,-9.9999999999989e-05,0.00068985498476129,-6e-04,0.000331658710084629,0.0501,1.00394613935626,0.94985,0.0015432915716092,20000,0.382816409009438,0.000164430328148796,0.0232539600133486,0.382207861393028,0.366974193672016,0.398065828348323,0.412566777891122,0.421962144677317,0.382816409009438,1.00321887964797,1.78286234248244,0,0,0,0
"gaussian_phi095_N4096_M16_Q256","gaussian_phi095_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.95,"phi = 0.95",4096,16,256,8,100000,20000,"V_feasible",0.79688,-0.15312,0.00127225101925681,-0.15362,0.00114027275606303,0.20312,2.37317064561059,0.7979,0.00283950338967926,20000,0.247321796167268,0.000108454722059645,0.0153378138840155,0.246915448671342,0.236896259913915,0.25744731867201,0.267038270984257,0.273174985034789,0.247321796167268,0.648138087668369,1.15183337621995,0,0,0,0
"gaussian_phi095_N4096_M16_Q256","gaussian_phi095_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.95,"phi = 0.95",4096,16,256,8,100000,20000,"VK_leading_oracle",0.95056,0.000560000000000005,0.000685533999156862,6e-05,0.000328635122910562,0.04944,0.99806364244597,0.95045,0.00153451616967694,20000,0.383970179576664,0.000164928823540965,0.0233244579077872,0.383360378841566,0.368073681388623,0.399267315770891,0.413816648558912,0.423229993553894,0.383970179576664,1.00624248153279,1.78823571219116,0,0,0,0
"gaussian_phi095_N4096_M16_Q256","gaussian_phi095_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.95,"phi = 0.95",4096,16,256,8,100000,20000,"F_feasible_leading",0.79836,-0.15164,0.00126878410456626,-0.15214,0.0011357583825229,0.20164,2.35926534885897,0.79945,0.00283133976678886,20000,0.248056949223839,0.000108777076525038,0.0153834016897004,0.247648827788483,0.237600160459709,0.258211799708431,0.267834042765244,0.273985951208029,0.248056949223839,0.650064649352836,1.15525714978262,0,0,0,0
"gaussian_phi095_N4096_M64_Q64","gaussian_phi095_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.95,"phi = 0.95",4096,64,64,17,100000,20000,"raw",0.89777,-0.05223,0.00095801371127975,-0.05273,0.000708449355991591,0.10223,1.44410193458522,0.8976,0.00214376118072886,20000,0.320515470603744,0.000210162748376572,0.0297215009059752,0.319788279688819,0.300112915255937,0.340123630169409,0.358959884966363,0.370237459188714,0.320515470603744,0.839951380770102,1,0,0,0,0
"gaussian_phi095_N4096_M64_Q64","gaussian_phi095_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.95,"phi = 0.95",4096,64,64,17,100000,20000,"K_leading",0.90178,-0.0482199999999999,0.000941131402090059,-0.04872,0.000684155170033061,0.09822,1.41025579549338,0.9015,0.00210710405533282,20000,0.324438573632152,0.000212766983136058,0.030089795317622,0.323704918194126,0.303783633564484,0.344284937250395,0.363351593979322,0.374771195424094,0.324438573632152,0.85023236907749,1.012239980245,0,0,0,0
"gaussian_phi095_N4096_M64_Q64","gaussian_phi095_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.95,"phi = 0.95",4096,64,64,17,100000,20000,"V_oracle",0.94709,-0.00290999999999997,0.000707887928276786,-0.00341,0.000419744542376442,0.05291,1.02577139104576,0.9467,0.0015883814088562,20000,0.382292931512421,0.000251433523756442,0.0355580699331618,0.381366931001536,0.357879909441426,0.405806168218324,0.428336983233943,0.441622148554903,0.382292931512421,1.00184704057389,1.1927440843723,0,0,0,0
"gaussian_phi095_N4096_M64_Q64","gaussian_phi095_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.95,"phi = 0.95",4096,64,64,17,100000,20000,"V_feasible",0.91649,-0.0335099999999999,0.000874849014973441,-0.03401,0.000590031084237774,0.08351,1.27871177756487,0.9164,0.00195717960340895,20000,0.341300906404449,0.000227147762659469,0.0321235446615726,0.340456405851054,0.319179401458084,0.362529870334291,0.382853610163868,0.395013038252444,0.341300906404449,0.89442224755174,1.06485002349981,0,0,0,0
"gaussian_phi095_N4096_M64_Q64","gaussian_phi095_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.95,"phi = 0.95",4096,64,64,17,100000,20000,"VK_leading_oracle",0.94983,-0.000170000000000003,0.000690311314553079,-0.00067,0.000415809138875518,0.05017,1.00172987406812,0.9493,0.00155128188927738,20000,0.387021323945377,0.000254619210186949,0.036008594028711,0.386058062532571,0.362294100275779,0.410867415857333,0.433632260934261,0.447105368924758,0.387021323945377,1.01423839174768,1.20749654678558,0,0,0,0
"gaussian_phi095_N4096_M64_Q64","gaussian_phi095_N4096","gaussian","Gaussian","inside formal moment assumptions","regular",0.95,"phi = 0.95",4096,64,64,17,100000,20000,"F_feasible_leading",0.92001,-0.02999,0.000857855465098871,-0.03049,0.000565868183473864,0.07999,1.24874197027819,0.91925,0.00192651807025006,20000,0.345496659975313,0.00022998396478322,0.0325246442124767,0.344636333642249,0.323061116127519,0.366993787313139,0.387527415522003,0.399842503148283,0.345496659975313,0.905417751134077,1.07794066640375,0,0,0,0
